,año,particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,ncodi,tipo_id
22536,2017,0.0,0.0,0.0,0.0,0.0,346,6
22537,2017,0.0,0.0,0.0,0.0,0.0,27,6
22538,2017,0.0,0.0,0.0,0.0,0.0,165,6
22539,2017,0.0,0.0,0.0,0.0,0.0,956,6
22540,2017,0.0,0.0,0.0,0.0,0.0,413,6
22541,2017,0.0,0.0,0.0,0.0,0.0,149,6
22542,2017,0.0,0.0,0.0,,0.0,612,6
22543,2017,0.0,0.0,0.0,0.0,0.0,559,6
22544,2017,0.0,0.0,0.0,0.0,0.0,7,6
22545,2017,0.0,0.0,0.0,0.0,0.0,283,6
22546,2017,0.0,0.0,0.0,0.0,0.0,37,6
22547,2017,0.0,0.0,0.0,0.0,0.0,153,6
22548,2017,1160.0,0.0,0.0,0.0,0.0,547,6
22549,2017,0.0,0.0,0.0,0.0,0.0,397,6
22550,2017,0.0,0.0,0.0,0.0,0.0,556,6
22551,2017,0.0,0.0,0.0,0.0,0.0,42,6
22552,2017,0.0,0.0,0.0,0.0,0.0,31,6
22553,2017,0.0,9854.0,9854.0,0.0,2957.0,740,6
22554,2017,0.0,0.0,0.0,0.0,0.0,217,6
22555,2017,0.0,0.0,0.0,0.0,0.0,863,6
22556,2017,0.0,5851.0,5851.0,0.0,0.0,889,6
22557,2017,0.0,0.0,0.0,0.0,0.0,984,6
22558,2017,0.0,0.0,0.0,0.0,0.0,1106,6
22559,2017,0.0,0.0,0.0,0.0,0.0,1146,6
22560,2017,0.0,0.0,0.0,0.0,0.0,34,6
22561,2017,0.0,0.0,0.0,0.0,0.0,791,6
22562,2017,0.0,0.0,0.0,0.0,0.0,181,6
22563,2017,0.0,0.0,0.0,0.0,0.0,430,6
22564,2017,28222.0,0.0,0.0,0.0,0.0,715,6
22565,2017,0.0,0.0,0.0,0.0,0.0,521,6
22566,2017,0.0,0.0,0.0,0.0,0.0,524,6
22567,2017,0.0,0.0,0.0,0.0,0.0,432,6
22568,2017,0.0,0.0,0.0,0.0,0.0,19,6
22569,2017,0.0,0.0,0.0,0.0,0.0,25,6
22570,2017,0.0,0.0,0.0,0.0,0.0,26,6
22571,2017,0.0,0.0,0.0,0.0,0.0,890,6
22572,2017,0.0,0.0,0.0,0.0,0.0,904,6
22573,2017,0.0,0.0,0.0,0.0,0.0,957,6
22574,2017,0.0,0.0,0.0,0.0,0.0,939,6
22575,2017,0.0,0.0,0.0,0.0,0.0,236,6
22576,2017,0.0,0.0,0.0,0.0,0.0,735,6
22577,2017,0.0,0.0,0.0,0.0,0.0,146,6
22578,2017,0.0,0.0,0.0,0.0,0.0,363,6
22579,2017,0.0,0.0,0.0,0.0,0.0,187,6
22580,2017,0.0,0.0,0.0,0.0,0.0,265,6
22581,2017,0.0,0.0,0.0,0.0,0.0,295,6
22582,2017,0.0,0.0,0.0,0.0,0.0,496,6
22583,2017,0.0,0.0,0.0,0.0,0.0,77,6
22584,2017,0.0,0.0,0.0,0.0,0.0,391,6
22585,2017,0.0,0.0,0.0,0.0,0.0,240,6
22586,2017,0.0,0.0,0.0,0.0,0.0,113,6
22587,2017,0.0,0.0,0.0,0.0,0.0,619,6
22588,2017,0.0,0.0,0.0,0.0,0.0,163,6
22589,2017,0.0,0.0,0.0,0.0,0.0,131,6
22590,2017,0.0,0.0,0.0,0.0,0.0,375,6
22591,2017,0.0,0.0,0.0,0.0,0.0,1090,6
22592,2017,0.0,0.0,0.0,0.0,0.0,764,6
22593,2017,0.0,0.0,0.0,0.0,0.0,14,6
22594,2017,0.0,0.0,0.0,0.0,0.0,657,6
22595,2017,0.0,0.0,0.0,0.0,0.0,362,6
22596,2017,0.0,0.0,0.0,0.0,0.0,989,6
22597,2017,0.0,0.0,0.0,0.0,0.0,990,6
22598,2017,0.0,0.0,0.0,0.0,0.0,680,6
22599,2017,0.0,0.0,0.0,0.0,0.0,411,6
22600,2017,0.0,0.0,0.0,0.0,0.0,241,6
22601,2017,0.0,0.0,0.0,0.0,0.0,558,6
22602,2017,0.0,0.0,0.0,0.0,0.0,167,6
22603,2017,0.0,0.0,0.0,0.0,0.0,248,6
22604,2017,0.0,0.0,0.0,0.0,0.0,224,6
22605,2017,0.0,0.0,0.0,0.0,0.0,591,6
22606,2017,0.0,0.0,0.0,0.0,0.0,586,6
22607,2017,0.0,0.0,0.0,0.0,0.0,453,6
22608,2017,0.0,0.0,0.0,0.0,0.0,145,6
22609,2017,0.0,0.0,0.0,0.0,0.0,511,6
22610,2017,0.0,0.0,0.0,0.0,0.0,530,6
22611,2017,0.0,0.0,0.0,0.0,0.0,6,6
22612,2017,0.0,0.0,0.0,0.0,0.0,161,6
22613,2017,500.0,0.0,0.0,0.0,0.0,623,6
22614,2017,0.0,0.0,0.0,0.0,0.0,349,6
22615,2017,0.0,0.0,0.0,0.0,0.0,875,6
22616,2017,0.0,0.0,0.0,0.0,0.0,946,6
22617,2017,0.0,0.0,0.0,0.0,0.0,1023,6
22618,2017,0.0,0.0,0.0,0.0,0.0,1054,6
22619,2017,0.0,0.0,0.0,0.0,0.0,1057,6
22620,2017,0.0,0.0,0.0,0.0,0.0,1031,6
22621,2017,0.0,0.0,0.0,0.0,0.0,1032,6
22622,2017,0.0,0.0,0.0,0.0,0.0,1064,6
22623,2017,0.0,0.0,0.0,0.0,0.0,226,6
22624,2017,0.0,0.0,0.0,0.0,0.0,687,6
22625,2017,0.0,0.0,0.0,0.0,0.0,745,6
22626,2017,0.0,0.0,0.0,0.0,0.0,109,6
22627,2017,0.0,0.0,0.0,0.0,0.0,808,6
22628,2017,0.0,0.0,0.0,0.0,0.0,971,6
22629,2017,0.0,0.0,0.0,0.0,0.0,128,6
22630,2017,0.0,0.0,0.0,0.0,0.0,919,6
22631,2017,0.0,0.0,0.0,0.0,0.0,725,6
22632,2017,0.0,0.0,0.0,0.0,0.0,3,6
22633,2017,0.0,0.0,0.0,0.0,0.0,306,6
22634,2017,0.0,0.0,0.0,0.0,0.0,15,6
22635,2017,0.0,0.0,0.0,0.0,0.0,264,6
22636,2017,0.0,0.0,0.0,0.0,0.0,867,6
22637,2017,0.0,0.0,0.0,0.0,0.0,910,6
22638,2017,0.0,0.0,0.0,0.0,0.0,1053,6
22639,2017,0.0,66.0,66.0,0.0,131.0,1055,6
22640,2017,0.0,0.0,0.0,0.0,0.0,1081,6
22641,2017,0.0,0.0,0.0,0.0,0.0,1099,6
22642,2017,0.0,0.0,0.0,0.0,0.0,1115,6
22643,2017,0.0,0.0,0.0,0.0,0.0,529,6
22644,2017,0.0,0.0,0.0,0.0,0.0,345,6
22645,2017,0.0,0.0,0.0,0.0,0.0,515,6
22646,2017,0.0,0.0,0.0,0.0,0.0,174,6
22647,2017,0.0,0.0,0.0,0.0,0.0,523,6
22648,2017,0.0,0.0,0.0,0.0,0.0,697,6
22649,2017,0.0,0.0,0.0,0.0,0.0,239,6
22650,2017,0.0,0.0,0.0,0.0,0.0,287,6
22651,2017,0.0,0.0,0.0,0.0,0.0,377,6
22652,2017,0.0,0.0,0.0,0.0,0.0,692,6
22653,2017,0.0,0.0,0.0,0.0,0.0,435,6
22654,2017,0.0,0.0,0.0,0.0,0.0,423,6
22655,2017,0.0,0.0,0.0,0.0,0.0,351,6
22656,2017,0.0,0.0,0.0,0.0,0.0,810,6
22657,2017,0.0,0.0,0.0,0.0,0.0,830,6
22658,2017,0.0,0.0,0.0,0.0,0.0,892,6
22659,2017,0.0,0.0,0.0,0.0,0.0,921,6
22660,2017,0.0,0.0,0.0,0.0,0.0,991,6
22661,2017,0.0,0.0,0.0,0.0,0.0,992,6
22662,2017,0.0,0.0,0.0,0.0,0.0,993,6
22663,2017,0.0,0.0,0.0,0.0,0.0,1070,6
22664,2017,0.0,0.0,0.0,0.0,0.0,1095,6
22665,2017,0.0,0.0,0.0,0.0,0.0,1094,6
22666,2017,0.0,0.0,0.0,0.0,0.0,1124,6
22667,2017,0.0,0.0,0.0,0.0,0.0,473,6
22668,2017,0.0,0.0,0.0,0.0,0.0,663,6
22669,2017,0.0,0.0,0.0,0.0,0.0,552,6
22670,2017,0.0,0.0,0.0,0.0,0.0,772,6
22671,2017,0.0,0.0,0.0,0.0,0.0,568,6
22672,2017,0.0,0.0,0.0,0.0,0.0,398,6
22673,2017,0.0,0.0,0.0,0.0,0.0,394,6
22674,2017,0.0,0.0,0.0,0.0,0.0,614,6
22675,2017,0.0,0.0,0.0,0.0,0.0,235,6
22676,2017,0.0,0.0,0.0,0.0,0.0,616,6
22677,2017,0.0,0.0,0.0,0.0,0.0,267,6
22678,2017,0.0,0.0,0.0,0.0,0.0,565,6
22679,2017,0.0,0.0,0.0,0.0,0.0,220,6
22680,2017,0.0,0.0,0.0,0.0,0.0,278,6
22681,2017,0.0,0.0,0.0,0.0,0.0,107,6
22682,2017,0.0,0.0,0.0,0.0,0.0,711,6
22683,2017,0.0,0.0,0.0,0.0,0.0,204,6
22684,2017,0.0,0.0,0.0,0.0,0.0,579,6
22685,2017,0.0,0.0,0.0,0.0,0.0,348,6
22686,2017,0.0,0.0,0.0,0.0,0.0,766,6
22687,2017,0.0,0.0,0.0,0.0,0.0,761,6
22688,2017,0.0,0.0,0.0,0.0,0.0,728,6
22689,2017,0.0,0.0,0.0,0.0,0.0,280,6
22690,2017,0.0,0.0,0.0,0.0,0.0,222,6
22691,2017,0.0,0.0,0.0,0.0,0.0,276,6
22692,2017,0.0,0.0,0.0,0.0,0.0,11,6
22693,2017,0.0,0.0,0.0,0.0,0.0,302,6
22694,2017,0.0,0.0,0.0,0.0,0.0,682,6
22695,2017,0.0,0.0,0.0,0.0,0.0,279,6
22696,2017,0.0,0.0,0.0,0.0,0.0,282,6
22697,2017,0.0,465152.0,465152.0,0.0,0.0,281,6
22698,2017,0.0,0.0,0.0,0.0,0.0,183,6
22699,2017,0.0,0.0,0.0,0.0,0.0,610,6
22700,2017,0.0,0.0,0.0,0.0,0.0,116,6
22701,2017,0.0,0.0,0.0,0.0,0.0,115,6
22702,2017,0.0,0.0,0.0,0.0,0.0,114,6
22703,2017,0.0,0.0,0.0,0.0,0.0,119,6
22704,2017,0.0,0.0,0.0,0.0,0.0,770,6
22705,2017,0.0,0.0,0.0,0.0,0.0,583,6
22706,2017,0.0,0.0,0.0,0.0,0.0,136,6
22707,2017,0.0,0.0,0.0,0.0,0.0,469,6
22708,2017,0.0,0.0,0.0,0.0,0.0,642,6
22709,2017,0.0,0.0,0.0,0.0,0.0,674,6
22710,2017,0.0,0.0,0.0,0.0,0.0,193,6
22711,2017,0.0,0.0,0.0,0.0,0.0,526,6
22712,2017,0.0,0.0,0.0,0.0,0.0,698,6
22713,2017,0.0,0.0,0.0,0.0,0.0,630,6
22714,2017,0.0,0.0,0.0,0.0,0.0,124,6
22715,2017,0.0,0.0,0.0,0.0,0.0,364,6
22716,2017,0.0,0.0,0.0,0.0,0.0,439,6
22717,2017,0.0,0.0,0.0,0.0,0.0,570,6
22718,2017,0.0,0.0,0.0,0.0,0.0,123,6
22719,2017,0.0,0.0,0.0,0.0,0.0,310,6
22720,2017,0.0,0.0,0.0,0.0,0.0,571,6
22721,2017,0.0,0.0,0.0,0.0,0.0,296,6
22722,2017,0.0,0.0,0.0,0.0,0.0,566,6
22723,2017,0.0,0.0,0.0,0.0,0.0,784,6
22724,2017,0.0,0.0,0.0,0.0,0.0,102,6
22725,2017,0.0,0.0,0.0,0.0,0.0,379,6
22726,2017,0.0,0.0,0.0,0.0,0.0,639,6
22727,2017,0.0,0.0,0.0,0.0,0.0,457,6
22728,2017,0.0,0.0,0.0,0.0,0.0,609,6
22729,2017,0.0,0.0,0.0,0.0,0.0,101,6
22730,2017,0.0,0.0,0.0,0.0,0.0,454,6
22731,2017,0.0,0.0,0.0,0.0,0.0,318,6
22732,2017,0.0,0.0,0.0,0.0,0.0,600,6
22733,2017,0.0,0.0,0.0,0.0,0.0,545,6
22734,2017,0.0,0.0,0.0,0.0,0.0,100,6
22735,2017,0.0,0.0,0.0,0.0,0.0,702,6
22736,2017,0.0,0.0,0.0,0.0,0.0,778,6
22737,2017,0.0,0.0,0.0,0.0,0.0,341,6
22738,2017,0.0,0.0,0.0,0.0,0.0,99,6
22739,2017,0.0,0.0,0.0,0.0,0.0,767,6
22740,2017,0.0,0.0,0.0,0.0,0.0,359,6
22741,2017,0.0,0.0,0.0,0.0,0.0,98,6
22742,2017,0.0,0.0,0.0,0.0,0.0,132,6
22743,2017,0.0,0.0,0.0,0.0,0.0,97,6
22744,2017,0.0,0.0,0.0,0.0,0.0,103,6
22745,2017,0.0,0.0,0.0,0.0,0.0,110,6
22746,2017,0.0,0.0,0.0,0.0,0.0,94,6
22747,2017,0.0,0.0,0.0,0.0,0.0,91,6
22748,2017,0.0,0.0,0.0,0.0,0.0,664,6
22749,2017,0.0,0.0,0.0,0.0,0.0,918,6
22750,2017,0.0,0.0,0.0,0.0,0.0,92,6
22751,2017,0.0,0.0,0.0,0.0,0.0,95,6
22752,2017,0.0,0.0,0.0,0.0,0.0,301,6
22753,2017,0.0,0.0,0.0,0.0,0.0,492,6
22754,2017,0.0,0.0,0.0,0.0,0.0,811,6
22755,2017,0.0,0.0,0.0,0.0,0.0,812,6
22756,2017,0.0,0.0,0.0,0.0,0.0,832,6
22757,2017,0.0,0.0,0.0,0.0,0.0,841,6
22758,2017,0.0,0.0,0.0,0.0,0.0,856,6
22759,2017,0.0,0.0,0.0,0.0,0.0,859,6
22760,2017,0.0,0.0,0.0,0.0,0.0,861,6
22761,2017,0.0,0.0,0.0,0.0,0.0,880,6
22762,2017,0.0,0.0,0.0,0.0,0.0,883,6
22763,2017,0.0,0.0,0.0,0.0,0.0,884,6
22764,2017,0.0,0.0,0.0,0.0,0.0,877,6
22765,2017,0.0,0.0,0.0,0.0,0.0,911,6
22766,2017,0.0,0.0,0.0,0.0,0.0,913,6
22767,2017,0.0,0.0,0.0,0.0,0.0,922,6
22768,2017,0.0,0.0,0.0,0.0,0.0,923,6
22769,2017,0.0,0.0,0.0,0.0,0.0,924,6
22770,2017,0.0,0.0,0.0,0.0,0.0,947,6
22771,2017,0.0,0.0,0.0,0.0,0.0,951,6
22772,2017,0.0,0.0,0.0,0.0,0.0,1103,6
22773,2017,0.0,0.0,0.0,0.0,0.0,972,6
22774,2017,0.0,0.0,0.0,0.0,0.0,973,6
22775,2017,0.0,0.0,0.0,0.0,0.0,974,6
22776,2017,0.0,0.0,0.0,0.0,0.0,975,6
22777,2017,0.0,0.0,0.0,0.0,0.0,960,6
22778,2017,0.0,0.0,0.0,0.0,0.0,1028,6
22779,2017,0.0,0.0,0.0,0.0,0.0,976,6
22780,2017,0.0,0.0,0.0,0.0,0.0,977,6
22781,2017,0.0,0.0,0.0,0.0,0.0,1020,6
22782,2017,0.0,0.0,0.0,0.0,0.0,994,6
22783,2017,0.0,0.0,0.0,0.0,0.0,995,6
22784,2017,0.0,0.0,0.0,0.0,0.0,1060,6
22785,2017,0.0,0.0,0.0,0.0,0.0,1005,6
22786,2017,0.0,0.0,0.0,0.0,0.0,1061,6
22787,2017,0.0,0.0,0.0,0.0,0.0,1062,6
22788,2017,0.0,0.0,0.0,0.0,0.0,1006,6
22789,2017,0.0,0.0,0.0,0.0,0.0,1088,6
22790,2017,0.0,0.0,0.0,0.0,0.0,1089,6
22791,2017,0.0,0.0,0.0,0.0,0.0,1076,6
22792,2017,0.0,0.0,0.0,0.0,0.0,1078,6
22793,2017,0.0,0.0,0.0,0.0,0.0,1033,6
22794,2017,0.0,0.0,0.0,0.0,0.0,1037,6
22795,2017,0.0,0.0,0.0,0.0,0.0,1039,6
22796,2017,0.0,0.0,0.0,0.0,0.0,1067,6
22797,2017,0.0,0.0,0.0,0.0,0.0,1065,6
22798,2017,0.0,0.0,0.0,0.0,0.0,1066,6
22799,2017,0.0,0.0,0.0,0.0,0.0,1100,6
22800,2017,0.0,0.0,0.0,0.0,0.0,1105,6
22801,2017,0.0,0.0,0.0,0.0,0.0,1107,6
22802,2017,0.0,0.0,0.0,0.0,0.0,1111,6
22803,2017,0.0,0.0,0.0,0.0,0.0,1121,6
22804,2017,0.0,0.0,0.0,0.0,0.0,1119,6
22805,2017,0.0,0.0,0.0,0.0,0.0,207,6
22806,2017,0.0,0.0,0.0,0.0,0.0,431,6
22807,2017,0.0,0.0,0.0,0.0,0.0,387,6
22808,2017,0.0,0.0,0.0,0.0,0.0,179,6
22809,2017,0.0,0.0,0.0,0.0,0.0,606,6
22810,2017,0.0,0.0,0.0,0.0,0.0,925,6
22811,2017,0.0,0.0,0.0,0.0,0.0,541,6
22812,2017,0.0,0.0,0.0,0.0,0.0,797,6
22813,2017,0.0,0.0,0.0,0.0,0.0,627,6
22814,2017,0.0,0.0,0.0,0.0,0.0,173,6
22815,2017,0.0,0.0,0.0,0.0,0.0,636,6
22816,2017,0.0,0.0,0.0,0.0,0.0,205,6
22817,2017,0.0,0.0,0.0,0.0,0.0,814,6
22818,2017,0.0,0.0,0.0,0.0,0.0,881,6
22819,2017,0.0,0.0,0.0,0.0,0.0,771,6
22820,2017,0.0,0.0,0.0,0.0,0.0,533,6
22821,2017,0.0,0.0,0.0,0.0,0.0,447,6
22822,2017,0.0,0.0,0.0,0.0,0.0,815,6
22823,2017,0.0,0.0,0.0,0.0,0.0,801,6
22824,2017,0.0,0.0,0.0,0.0,0.0,800,6
22825,2017,0.0,0.0,0.0,0.0,0.0,389,6
22826,2017,0.0,0.0,0.0,0.0,0.0,695,6
22827,2017,0.0,0.0,0.0,0.0,0.0,816,6
22828,2017,0.0,0.0,0.0,0.0,0.0,833,6
22829,2017,0.0,0.0,0.0,0.0,0.0,870,6
22830,2017,0.0,0.0,0.0,0.0,0.0,927,6
22831,2017,0.0,0.0,0.0,0.0,0.0,961,6
22832,2017,0.0,0.0,0.0,0.0,0.0,962,6
22833,2017,0.0,0.0,0.0,0.0,0.0,1079,6
22834,2017,0.0,0.0,0.0,0.0,0.0,1101,6
22835,2017,0.0,0.0,0.0,0.0,0.0,666,6
22836,2017,0.0,0.0,0.0,0.0,0.0,392,6
22837,2017,0.0,8790.0,0.0,8790.0,0.0,790,6
22838,2017,0.0,0.0,0.0,0.0,0.0,650,6
22839,2017,0.0,0.0,0.0,0.0,0.0,876,6
22840,2017,0.0,0.0,0.0,0.0,0.0,944,6
22841,2017,0.0,0.0,0.0,0.0,0.0,952,6
22842,2017,0.0,0.0,0.0,0.0,0.0,54,6
22843,2017,0.0,0.0,0.0,0.0,0.0,367,6
22844,2017,0.0,0.0,0.0,0.0,0.0,538,6
22845,2017,0.0,0.0,0.0,0.0,0.0,557,6
22846,2017,0.0,0.0,0.0,0.0,0.0,653,6
22847,2017,0.0,0.0,0.0,0.0,0.0,647,6
22848,2017,0.0,0.0,0.0,0.0,0.0,978,6
22849,2017,0.0,0.0,0.0,0.0,0.0,996,6
22850,2017,0.0,0.0,0.0,0.0,0.0,729,6
22851,2017,0.0,0.0,0.0,0.0,0.0,182,6
22852,2017,0.0,0.0,0.0,0.0,0.0,633,6
22853,2017,0.0,0.0,0.0,0.0,0.0,685,6
22854,2017,0.0,0.0,0.0,0.0,0.0,683,6
22855,2017,0.0,0.0,0.0,0.0,0.0,945,6
22856,2017,0.0,0.0,0.0,0.0,0.0,953,6
22857,2017,0.0,0.0,0.0,0.0,0.0,1022,6
22858,2017,0.0,0.0,0.0,0.0,0.0,1049,6
22859,2017,0.0,0.0,0.0,0.0,0.0,794,6
22860,2017,0.0,0.0,0.0,0.0,0.0,415,6
22861,2017,0.0,0.0,0.0,0.0,0.0,592,6
22862,2017,0.0,0.0,0.0,0.0,0.0,497,6
22863,2017,0.0,0.0,0.0,0.0,0.0,458,6
22864,2017,0.0,0.0,0.0,0.0,0.0,726,6
22865,2017,0.0,0.0,0.0,0.0,0.0,272,6
22866,2017,0.0,0.0,0.0,0.0,0.0,805,6
22867,2017,0.0,0.0,0.0,0.0,0.0,234,6
22868,2017,0.0,0.0,0.0,0.0,0.0,64,6
22869,2017,0.0,0.0,0.0,0.0,0.0,842,6
22870,2017,0.0,0.0,0.0,0.0,0.0,843,6
22871,2017,0.0,0.0,0.0,0.0,0.0,803,6
22872,2017,0.0,0.0,0.0,0.0,0.0,448,6
22873,2017,0.0,0.0,0.0,0.0,0.0,151,6
22874,2017,0.0,0.0,0.0,0.0,0.0,425,6
22875,2017,0.0,0.0,0.0,0.0,0.0,300,6
22876,2017,0.0,0.0,0.0,0.0,0.0,339,6
22877,2017,0.0,0.0,0.0,0.0,0.0,874,6
22878,2017,0.0,0.0,0.0,0.0,0.0,905,6
22879,2017,0.0,0.0,0.0,0.0,0.0,1123,6
22880,2017,2231.0,8773.0,8773.0,0.0,2581.0,736,6
22881,2017,0.0,0.0,0.0,0.0,0.0,459,6
22882,2017,0.0,0.0,0.0,0.0,0.0,320,6
22883,2017,0.0,0.0,0.0,0.0,0.0,45,6
22884,2017,0.0,0.0,0.0,0.0,0.0,618,6
22885,2017,0.0,0.0,0.0,0.0,0.0,463,6
22886,2017,0.0,0.0,0.0,0.0,0.0,891,6
22887,2017,0.0,0.0,0.0,0.0,0.0,958,6
22888,2017,0.0,0.0,0.0,0.0,0.0,244,6
22889,2017,0.0,0.0,0.0,0.0,0.0,28,6
22890,2017,0.0,0.0,0.0,0.0,0.0,444,6
22891,2017,0.0,0.0,0.0,0.0,0.0,479,6
22892,2017,0.0,0.0,0.0,0.0,0.0,285,6
22893,2017,0.0,0.0,0.0,0.0,0.0,253,6
22894,2017,0.0,0.0,0.0,0.0,0.0,481,6
22895,2017,0.0,0.0,0.0,0.0,0.0,540,6
22896,2017,0.0,0.0,0.0,0.0,0.0,41,6
22897,2017,0.0,0.0,0.0,0.0,0.0,510,6
22898,2017,0.0,0.0,0.0,0.0,0.0,305,6
22899,2017,0.0,0.0,0.0,0.0,0.0,708,6
22900,2017,0.0,0.0,0.0,0.0,0.0,755,6
22901,2017,0.0,0.0,0.0,0.0,0.0,750,6
22902,2017,0.0,0.0,0.0,0.0,0.0,696,6
22903,2017,0.0,0.0,0.0,0.0,0.0,421,6
22904,2017,0.0,0.0,0.0,0.0,0.0,827,6
22905,2017,0.0,0.0,0.0,0.0,0.0,933,6
22906,2017,0.0,0.0,0.0,0.0,0.0,1030,6
22907,2017,0.0,0.0,0.0,0.0,0.0,1003,6
22908,2017,0.0,0.0,0.0,0.0,0.0,1050,6
22909,2017,0.0,0.0,0.0,0.0,0.0,1043,6
22910,2017,0.0,0.0,0.0,0.0,0.0,1128,6
22911,2017,0.0,0.0,0.0,0.0,0.0,1125,6
22912,2017,0.0,0.0,0.0,0.0,0.0,1135,6
22913,2017,0.0,0.0,0.0,0.0,0.0,934,6
22914,2017,0.0,0.0,0.0,0.0,0.0,629,6
22915,2017,0.0,0.0,0.0,0.0,0.0,21,6
22916,2017,0.0,0.0,0.0,0.0,0.0,615,6
22917,2017,0.0,0.0,0.0,0.0,0.0,626,6
22918,2017,0.0,0.0,0.0,0.0,0.0,417,6
22919,2017,0.0,0.0,0.0,0.0,0.0,597,6
22920,2017,0.0,0.0,0.0,0.0,0.0,539,6
22921,2017,0.0,0.0,0.0,0.0,0.0,343,6
22922,2017,0.0,0.0,0.0,0.0,0.0,135,6
22923,2017,0.0,0.0,0.0,0.0,0.0,158,6
22924,2017,0.0,0.0,0.0,0.0,0.0,775,6
22925,2017,0.0,0.0,0.0,0.0,0.0,177,6
22926,2017,0.0,0.0,0.0,0.0,0.0,578,6
22927,2017,0.0,0.0,0.0,0.0,0.0,416,6
22928,2017,0.0,0.0,0.0,0.0,0.0,561,6
22929,2017,0.0,0.0,0.0,0.0,0.0,62,6
22930,2017,0.0,0.0,0.0,0.0,0.0,828,6
22931,2017,0.0,0.0,0.0,0.0,0.0,860,6
22932,2017,0.0,0.0,0.0,0.0,0.0,935,6
22933,2017,0.0,0.0,0.0,0.0,0.0,936,6
22934,2017,0.0,0.0,0.0,0.0,0.0,986,6
22935,2017,0.0,0.0,0.0,0.0,0.0,987,6
22936,2017,0.0,0.0,0.0,0.0,0.0,1021,6
22937,2017,0.0,0.0,0.0,0.0,0.0,1085,6
22938,2017,0.0,0.0,0.0,0.0,0.0,658,6
22939,2017,0.0,0.0,0.0,0.0,0.0,353,6
22940,2017,0.0,0.0,0.0,0.0,0.0,323,6
22941,2017,0.0,0.0,0.0,0.0,0.0,620,6
22942,2017,0.0,0.0,0.0,0.0,0.0,384,6
22943,2017,0.0,325.0,325.0,0.0,0.0,554,6
22944,2017,0.0,0.0,0.0,0.0,0.0,209,6
22945,2017,0.0,0.0,0.0,0.0,0.0,707,6
22946,2017,0.0,0.0,0.0,0.0,0.0,395,6
22947,2017,0.0,0.0,0.0,0.0,0.0,969,6
22948,2017,0.0,0.0,0.0,0.0,0.0,1052,6
22949,2017,0.0,0.0,0.0,0.0,0.0,739,6
22950,2017,0.0,0.0,0.0,0.0,0.0,613,6
22951,2017,0.0,0.0,0.0,0.0,0.0,593,6
22952,2017,0.0,0.0,0.0,0.0,0.0,704,6
22953,2017,0.0,0.0,0.0,0.0,0.0,493,6
22954,2017,0.0,0.0,0.0,0.0,0.0,686,6
22955,2017,0.0,0.0,0.0,0.0,0.0,257,6
22956,2017,0.0,0.0,0.0,0.0,0.0,494,6
22957,2017,0.0,0.0,0.0,0.0,0.0,681,6
22958,2017,0.0,0.0,0.0,0.0,0.0,329,6
22959,2017,0.0,0.0,0.0,0.0,0.0,87,6
22960,2017,0.0,0.0,0.0,0.0,0.0,527,6
22961,2017,0.0,0.0,0.0,0.0,0.0,562,6
22962,2017,0.0,0.0,0.0,0.0,0.0,251,6
22963,2017,0.0,0.0,0.0,0.0,0.0,129,6
22964,2017,0.0,1712.0,0.0,1712.0,0.0,154,6
22965,2017,0.0,0.0,0.0,0.0,0.0,516,6
22966,2017,0.0,0.0,0.0,0.0,0.0,184,6
22967,2017,0.0,0.0,0.0,0.0,0.0,652,6
22968,2010,285951.0,549551.0,381585.0,167966.0,206832.0,781,1
22969,2010,126790.0,702535.0,267398.0,435137.0,0.0,779,1
22970,2010,0.0,0.0,0.0,0.0,0.0,113,1
22971,2010,524363.0,4195931.0,4195931.0,0.0,1282327.0,619,1
22972,2010,556969.0,1682118.0,1682118.0,0.0,67716.0,163,1
22973,2010,0.0,0.0,0.0,0.0,0.0,131,1
22974,2010,7627567.0,73341.0,73341.0,0.0,0.0,375,1
22975,2010,0.0,0.0,0.0,0.0,0.0,764,1
22976,2010,0.0,0.0,0.0,0.0,0.0,14,1
22977,2010,0.0,0.0,0.0,0.0,0.0,657,1
22978,2010,0.0,0.0,0.0,0.0,0.0,362,1
22979,2010,0.0,0.0,0.0,0.0,0.0,989,1
22980,2010,2356.0,42966.0,34383.0,8583.0,8381.0,990,1
22981,2010,326010.0,1052000.0,984324.0,67676.0,143215.0,680,1
22982,2010,711313.0,9501051.0,9501051.0,,17096.0,411,1
22983,2010,,0.0,,,,241,1
22984,2010,38827.0,142707.0,138579.0,4128.0,0.0,558,1
22985,2010,,0.0,,,,167,1
22986,2010,528748.0,2598878.0,2598878.0,0.0,6331.0,224,1
22987,2010,135179.0,1033571.0,265176.0,768395.0,52558.0,591,1
22988,2010,14012.0,65277.0,54957.0,10320.0,27916.0,586,1
22989,2010,0.0,0.0,0.0,0.0,0.0,453,1
22990,2010,0.0,0.0,0.0,0.0,0.0,145,1
22991,2010,120918.0,118914.0,107562.0,11352.0,21875.0,511,1
22992,2010,0.0,0.0,0.0,0.0,0.0,530,1
22993,2010,0.0,0.0,0.0,0.0,0.0,6,1
22994,2010,0.0,0.0,0.0,0.0,0.0,161,1
22995,2010,44860.0,104057.0,93545.0,10512.0,6865.0,623,1
